,request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_time,drop_time,DayOfWeekNum,DayOfWeek,MonthDayNum,HourOfDay,MinOfDay,duration in minutes,hour
175,494,City,19.0,Trip Completed,2016-11-07 09:36:00,2016-11-07 10:02:00,09:36:00,10:02:00,0,Monday,7,9,36,-26.0,9
176,1485,City,19.0,Trip Completed,2016-12-07 05:21:00,2016-12-07 06:35:00,05:21:00,06:35:00,2,Wednesday,7,5,21,-74.0,5
177,2042,City,19.0,Trip Completed,2016-12-07 14:30:00,2016-12-07 15:09:00,14:30:00,15:09:00,2,Wednesday,7,14,30,-39.0,14
178,2561,Airport,19.0,Trip Completed,2016-12-07 21:29:00,2016-12-07 22:44:00,21:29:00,22:44:00,2,Wednesday,7,21,29,-75.0,21
179,3813,Airport,19.0,Trip Completed,2016-07-13 21:06:57,2016-07-13 21:46:24,21:06:57,21:46:24,2,Wednesday,13,21,6,-39.45,21
180,4260,Airport,19.0,Trip Completed,2016-07-14 06:11:51,2016-07-14 06:59:46,06:11:51,06:59:46,3,Thursday,14,6,11,-47.916666666666664,6
181,4395,City,19.0,Trip Completed,2016-07-14 08:00:15,2016-07-14 08:54:39,08:00:15,08:54:39,3,Thursday,14,8,0,-54.4,8
182,5919,City,19.0,Trip Completed,2016-07-15 10:03:42,2016-07-15 10:59:27,10:03:42,10:59:27,4,Friday,15,10,3,-55.75,10
183,6002,Airport,19.0,Trip Completed,2016-07-15 12:04:15,2016-07-15 12:53:36,12:04:15,12:53:36,4,Friday,15,12,4,-49.35,12
184,468,City,20.0,Trip Completed,2016-11-07 09:20:00,2016-11-07 10:05:00,09:20:00,10:05:00,0,Monday,7,9,20,-45.0,9
185,693,Airport,20.0,Trip Completed,2016-11-07 13:51:00,2016-11-07 15:01:00,13:51:00,15:01:00,0,Monday,7,13,51,-70.0,13
186,1178,City,20.0,Trip Completed,2016-11-07 21:05:00,2016-11-07 22:06:00,21:05:00,22:06:00,0,Monday,7,21,5,-61.0,21
187,2103,City,20.0,Trip Completed,2016-12-07 16:08:00,2016-12-07 17:18:00,16:08:00,17:18:00,2,Wednesday,7,16,8,-70.0,16
188,2292,Airport,20.0,Trip Completed,2016-12-07 18:46:00,2016-12-07 19:23:00,18:46:00,19:23:00,2,Wednesday,7,18,46,-37.0,18
189,3339,City,20.0,Trip Completed,2016-07-13 12:40:58,2016-07-13 13:30:26,12:40:58,13:30:26,2,Wednesday,13,12,40,-49.46666666666667,12
190,3694,City,20.0,Trip Completed,2016-07-13 19:33:19,2016-07-13 20:35:08,19:33:19,20:35:08,2,Wednesday,13,19,33,-61.81666666666667,19
191,4469,City,20.0,Trip Completed,2016-07-14 08:45:13,2016-07-14 09:48:08,08:45:13,09:48:08,3,Thursday,14,8,45,-62.916666666666664,8
192,6432,City,20.0,Trip Completed,2016-07-15 19:50:57,2016-07-15 20:30:05,19:50:57,20:30:05,4,Friday,15,19,50,-39.13333333333333,19
193,1895,City,21.0,Trip Completed,2016-12-07 10:20:00,2016-12-07 10:52:00,10:20:00,10:52:00,2,Wednesday,7,10,20,-32.0,10
194,1981,Airport,21.0,Trip Completed,2016-12-07 12:23:00,2016-12-07 12:56:00,12:23:00,12:56:00,2,Wednesday,7,12,23,-33.0,12
195,3744,Airport,21.0,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,20:28:11,21:22:42,2,Wednesday,13,20,28,-54.516666666666666,20
196,4433,Airport,21.0,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,08:26:32,09:12:02,3,Thursday,14,8,26,-45.5,8
197,6039,Airport,21.0,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,13:11:04,13:38:01,4,Friday,15,13,11,-26.95,13
198,6543,City,21.0,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,20:54:20,22:12:36,4,Friday,15,20,54,-78.26666666666667,20
199,110,City,22.0,Trip Completed,2016-11-07 05:05:00,2016-11-07 06:06:00,05:05:00,06:06:00,0,Monday,7,5,5,-61.0,5
200,362,City,22.0,Trip Completed,2016-11-07 08:01:00,2016-11-07 09:18:00,08:01:00,09:18:00,0,Monday,7,8,1,-77.0,8
201,666,Airport,22.0,Trip Completed,2016-11-07 13:02:00,2016-11-07 13:45:00,13:02:00,13:45:00,0,Monday,7,13,2,-43.0,13
202,926,City,22.0,Trip Completed,2016-11-07 18:28:00,2016-11-07 19:34:00,18:28:00,19:34:00,0,Monday,7,18,28,-66.0,18
203,1180,Airport,22.0,Trip Completed,2016-11-07 21:01:00,2016-11-07 22:14:00,21:01:00,22:14:00,0,Monday,7,21,1,-73.0,21
204,1900,City,22.0,Trip Completed,2016-12-07 10:32:00,2016-12-07 11:42:00,10:32:00,11:42:00,2,Wednesday,7,10,32,-70.0,10
205,2506,City,22.0,Trip Completed,2016-12-07 21:01:00,2016-12-07 21:38:00,21:01:00,21:38:00,2,Wednesday,7,21,1,-37.0,21
206,3064,City,22.0,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,08:02:03,08:58:46,2,Wednesday,13,8,2,-56.71666666666667,8
207,3327,Airport,22.0,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,12:24:41,13:23:39,2,Wednesday,13,12,24,-58.96666666666667,12
208,3601,City,22.0,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,18:39:00,19:29:07,2,Wednesday,13,18,39,-50.11666666666667,18
209,4768,Airport,22.0,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,15:39:24,16:49:03,3,Thursday,14,15,39,-69.65,15
210,5142,City,22.0,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,20:17:51,20:48:58,3,Thursday,14,20,17,-31.116666666666667,20
211,5366,Airport,22.0,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,23:27:22,00:19:50,3,Thursday,14,23,27,-52.46666666666667,23
212,5575,City,22.0,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,05:53:55,06:50:02,4,Friday,15,5,53,-56.11666666666667,5
213,5902,City,22.0,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,09:52:57,10:37:05,4,Friday,15,9,52,-44.13333333333333,9
214,6694,Airport,22.0,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,22:45:44,23:17:53,4,Friday,15,22,45,-32.15,22
215,523,Airport,23.0,Trip Completed,2016-11-07 09:48:00,2016-11-07 10:37:00,09:48:00,10:37:00,0,Monday,7,9,48,-49.0,9
216,747,City,23.0,Trip Completed,2016-11-07 15:53:00,2016-11-07 16:43:00,15:53:00,16:43:00,0,Monday,7,15,53,-50.0,15
217,1371,Airport,23.0,Trip Completed,2016-12-07 00:22:00,2016-12-07 01:33:00,00:22:00,01:33:00,2,Wednesday,7,0,22,-71.0,0
218,1553,City,23.0,Trip Completed,2016-12-07 06:09:00,2016-12-07 07:09:00,06:09:00,07:09:00,2,Wednesday,7,6,9,-60.0,6
219,1692,Airport,23.0,Trip Completed,2016-12-07 07:52:00,2016-12-07 09:01:00,07:52:00,09:01:00,2,Wednesday,7,7,52,-69.0,7
220,2114,City,23.0,Trip Completed,2016-12-07 16:36:00,2016-12-07 17:21:00,16:36:00,17:21:00,2,Wednesday,7,16,36,-45.0,16
221,2742,City,23.0,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,03:07:37,03:51:35,2,Wednesday,13,3,7,-43.96666666666667,3
222,4273,City,23.0,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,06:17:01,07:02:28,3,Thursday,14,6,17,-45.45,6
223,4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,12:25:02,13:34:58,3,Thursday,14,12,25,-69.93333333333334,12
224,5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,02:23:56,03:08:35,4,Friday,15,2,23,-44.65,2
225,5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,04:53:42,06:00:16,4,Friday,15,4,53,-66.56666666666666,4
226,5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,08:35:47,09:42:27,4,Friday,15,8,35,-66.66666666666667,8
227,5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,10:54:27,11:58:44,4,Friday,15,10,54,-64.28333333333333,10
228,6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,15:26:06,16:29:40,4,Friday,15,15,26,-63.56666666666667,15
229,357,Airport,24.0,Trip Completed,2016-11-07 08:00:00,2016-11-07 09:08:00,08:00:00,09:08:00,0,Monday,7,8,0,-68.0,8
230,1068,City,24.0,Trip Completed,2016-11-07 19:52:00,2016-11-07 20:48:00,19:52:00,20:48:00,0,Monday,7,19,52,-56.0,19
231,2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,00:34:03,01:49:08,2,Wednesday,13,0,34,-75.08333333333333,0
232,2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,04:56:20,05:33:20,2,Wednesday,13,4,56,-37.0,4
233,3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,12:23:02,13:25:14,2,Wednesday,13,12,23,-62.2,12
234,3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,15:52:07,16:50:46,2,Wednesday,13,15,52,-58.65,15
235,3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,20:35:24,21:39:02,2,Wednesday,13,20,35,-63.63333333333333,20
236,4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,04:48:09,06:05:01,3,Thursday,14,4,48,-76.86666666666666,4
237,4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,12:06:27,12:49:14,3,Thursday,14,12,6,-42.78333333333333,12
238,4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,18:21:52,18:54:03,3,Thursday,14,18,21,-32.18333333333333,18
239,5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,21:29:35,22:30:11,3,Thursday,14,21,29,-60.6,21
240,5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,08:46:30,09:26:33,4,Friday,15,8,46,-40.05,8
241,6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,15:45:16,16:40:41,4,Friday,15,15,45,-55.416666666666664,15
242,6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,18:41:22,19:53:29,4,Friday,15,18,41,-72.11666666666666,18
243,773,City,25.0,Trip Completed,2016-11-07 16:23:00,2016-11-07 17:21:00,16:23:00,17:21:00,0,Monday,7,16,23,-58.0,16
244,1123,City,25.0,Trip Completed,2016-11-07 20:20:00,2016-11-07 21:18:00,20:20:00,21:18:00,0,Monday,7,20,20,-58.0,20
245,2667,Airport,25.0,Trip Completed,2016-12-07 23:35:00,2016-07-13 00:40:52,23:35:00,00:40:52,2,Wednesday,7,23,35,213054.13333333333,23
246,2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,05:27:26,06:19:18,2,Wednesday,13,5,27,-51.86666666666667,5
247,3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,14:59:08,15:57:24,2,Wednesday,13,14,59,-58.266666666666666,14
248,3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,18:31:29,19:31:56,2,Wednesday,13,18,31,-60.45,18
249,3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,20:38:10,21:21:24,2,Wednesday,13,20,38,-43.233333333333334,20
250,4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,09:48:56,10:22:52,3,Thursday,14,9,48,-33.93333333333333,9
251,4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,17:37:44,18:41:40,3,Thursday,14,17,37,-63.93333333333333,17
252,5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,05:41:11,06:53:22,4,Friday,15,5,41,-72.18333333333334,5
253,6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,17:11:08,18:08:11,4,Friday,15,17,11,-57.05,17
254,6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,22:07:14,22:54:02,4,Friday,15,22,7,-46.8,22
255,322,City,26.0,Trip Completed,2016-11-07 07:31:00,2016-11-07 08:10:00,07:31:00,08:10:00,0,Monday,7,7,31,-39.0,7
256,793,City,26.0,Trip Completed,2016-11-07 17:04:00,2016-11-07 18:06:00,17:04:00,18:06:00,0,Monday,7,17,4,-62.0,17
257,898,Airport,26.0,Trip Completed,2016-11-07 18:14:00,2016-11-07 19:09:00,18:14:00,19:09:00,0,Monday,7,18,14,-55.0,18
258,1258,City,26.0,Trip Completed,2016-11-07 21:51:00,2016-11-07 23:00:00,21:51:00,23:00:00,0,Monday,7,21,51,-69.0,21
259,2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,05:20:16,06:14:07,2,Wednesday,13,5,20,-53.85,5
260,3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,08:54:04,09:22:42,2,Wednesday,13,8,54,-28.633333333333333,8
261,3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,16:12:53,17:13:44,2,Wednesday,13,16,12,-60.85,16
262,3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,22:50:42,23:27:43,2,Wednesday,13,22,50,-37.016666666666666,22
263,6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,19:33:00,20:16:57,4,Friday,15,19,33,-43.95,19
264,204,City,27.0,Trip Completed,2016-11-07 06:04:00,2016-11-07 06:44:00,06:04:00,06:44:00,0,Monday,7,6,4,-40.0,6
265,632,Airport,27.0,Trip Completed,2016-11-07 12:20:00,2016-11-07 13:10:00,12:20:00,13:10:00,0,Monday,7,12,20,-50.0,12
266,763,City,27.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:25:00,16:19:00,17:25:00,0,Monday,7,16,19,-66.0,16
267,1786,Airport,27.0,Trip Completed,2016-12-07 09:03:00,2016-12-07 09:58:00,09:03:00,09:58:00,2,Wednesday,7,9,3,-55.0,9
268,1968,City,27.0,Trip Completed,2016-12-07 12:10:00,2016-12-07 12:49:00,12:10:00,12:49:00,2,Wednesday,7,12,10,-39.0,12
269,2088,Airport,27.0,Trip Completed,2016-12-07 15:51:00,2016-12-07 17:02:00,15:51:00,17:02:00,2,Wednesday,7,15,51,-71.0,15
270,2473,Airport,27.0,Trip Completed,2016-12-07 20:43:00,2016-12-07 21:20:00,20:43:00,21:20:00,2,Wednesday,7,20,43,-37.0,20
271,2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,05:50:09,06:27:07,2,Wednesday,13,5,50,-36.96666666666667,5
272,3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20:24:23,20:48:05,2,Wednesday,13,20,24,-23.7,20
273,4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,08:26:29,09:00:36,3,Thursday,14,8,26,-34.11666666666667,8
274,5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,21:09:47,21:52:37,3,Thursday,14,21,9,-42.833333333333336,21
275,6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,18:59:01,19:35:10,4,Friday,15,18,59,-36.15,18
276,6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,21:59:10,23:13:18,4,Friday,15,21,59,-74.13333333333334,21
277,84,City,28.0,Trip Completed,2016-11-07 04:50:00,2016-11-07 05:26:00,04:50:00,05:26:00,0,Monday,7,4,50,-36.0,4
278,1199,City,28.0,Trip Completed,2016-11-07 21:17:00,2016-11-07 21:53:00,21:17:00,21:53:00,0,Monday,7,21,17,-36.0,21
279,1676,Airport,28.0,Trip Completed,2016-12-07 07:44:00,2016-12-07 08:40:00,07:44:00,08:40:00,2,Wednesday,7,7,44,-56.0,7
280,2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,04:33:38,05:13:54,2,Wednesday,13,4,33,-40.266666666666666,4
281,3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,09:51:41,10:24:39,2,Wednesday,13,9,51,-32.96666666666667,9
282,3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19:56:20,20:47:17,2,Wednesday,13,19,56,-50.95,19
283,4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18:02:23,18:58:49,3,Thursday,14,18,2,-56.43333333333333,18
284,6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20:54:01,21:53:29,4,Friday,15,20,54,-59.46666666666667,20
285,6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23:02:36,00:12:12,4,Friday,15,23,2,-69.6,23
286,1584,Airport,29.0,Trip Completed,2016-12-07 06:26:00,2016-12-07 07:18:00,06:26:00,07:18:00,2,Wednesday,7,6,26,-52.0,6
287,1966,Airport,29.0,Trip Completed,2016-12-07 12:05:00,2016-12-07 13:12:00,12:05:00,13:12:00,2,Wednesday,7,12,5,-67.0,12
288,2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,05:18:31,06:18:22,2,Wednesday,13,5,18,-59.85,5
289,2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,06:34:13,07:28:05,2,Wednesday,13,6,34,-53.86666666666667,6
290,3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13:47:14,14:51:51,2,Wednesday,13,13,47,-64.61666666666666,13
291,3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18:07:42,19:12:22,2,Wednesday,13,18,7,-64.66666666666667,18
292,3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20:30:08,21:42:32,2,Wednesday,13,20,30,-72.4,20
293,4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,09:48:17,10:49:39,3,Thursday,14,9,48,-61.36666666666667,9
294,6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18:29:54,19:42:21,4,Friday,15,18,29,-72.45,18
295,6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19:53:52,20:26:32,4,Friday,15,19,53,-32.666666666666664,19
296,517,Airport,30.0,Trip Completed,2016-11-07 09:45:00,2016-11-07 10:24:00,09:45:00,10:24:00,0,Monday,7,9,45,-39.0,9
297,1406,Airport,30.0,Trip Completed,2016-12-07 03:02:00,2016-12-07 03:55:00,03:02:00,03:55:00,2,Wednesday,7,3,2,-53.0,3
298,1643,Airport,30.0,Trip Completed,2016-12-07 07:18:00,2016-12-07 08:10:00,07:18:00,08:10:00,2,Wednesday,7,7,18,-52.0,7
299,2108,Airport,30.0,Trip Completed,2016-12-07 16:14:00,2016-12-07 16:48:00,16:14:00,16:48:00,2,Wednesday,7,16,14,-34.0,16
300,2647,City,30.0,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:18:00,22:46:00,23:18:00,2,Wednesday,7,22,46,-32.0,22
301,3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,08:41:49,09:41:42,2,Wednesday,13,8,41,-59.88333333333333,8
302,3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20:15:54,20:55:01,2,Wednesday,13,20,15,-39.11666666666667,20
303,4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,08:13:15,09:13:10,3,Thursday,14,8,13,-59.916666666666664,8
304,4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16:43:53,17:56:08,3,Thursday,14,16,43,-72.25,16
305,5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,04:59:58,05:34:09,4,Friday,15,4,59,-34.18333333333333,4
306,6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20:19:45,21:01:21,4,Friday,15,20,19,-41.6,20
307,6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23:23:55,00:11:55,4,Friday,15,23,23,-48.0,23
308,629,Airport,31.0,Trip Completed,2016-11-07 12:14:00,2016-11-07 13:00:00,12:14:00,13:00:00,0,Monday,7,12,14,-46.0,12
309,745,Airport,31.0,Trip Completed,2016-11-07 15:48:00,2016-11-07 16:45:00,15:48:00,16:45:00,0,Monday,7,15,48,-57.0,15
310,1064,City,31.0,Trip Completed,2016-11-07 19:53:00,2016-11-07 20:31:00,19:53:00,20:31:00,0,Monday,7,19,53,-38.0,19
311,1886,Airport,31.0,Trip Completed,2016-12-07 10:10:00,2016-12-07 10:35:00,10:10:00,10:35:00,2,Wednesday,7,10,10,-25.0,10
312,5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,06:18:36,07:07:34,4,Friday,15,6,18,-48.96666666666667,6
313,5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,09:37:21,10:08:03,4,Friday,15,9,37,-30.7,9
314,6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14:44:32,15:41:12,4,Friday,15,14,44,-56.666666666666664,14
315,6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22:15:45,23:07:50,4,Friday,15,22,15,-52.083333333333336,22
316,2162,Airport,32.0,Trip Completed,2016-12-07 17:34:00,2016-12-07 18:33:00,17:34:00,18:33:00,2,Wednesday,7,17,34,-59.0,17
317,3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11:23:36,12:14:06,2,Wednesday,13,11,23,-50.5,11
318,3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19:33:18,20:34:21,2,Wednesday,13,19,33,-61.05,19
319,4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16:41:52,17:15:01,3,Thursday,14,16,41,-33.15,16
320,5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,09:47:11,10:32:41,4,Friday,15,9,47,-45.5,9
321,6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17:11:33,17:55:50,4,Friday,15,17,11,-44.28333333333333,17
322,6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21:03:02,22:17:22,4,Friday,15,21,3,-74.33333333333333,21
323,145,City,33.0,Trip Completed,2016-11-07 05:32:00,2016-11-07 06:37:00,05:32:00,06:37:00,0,Monday,7,5,32,-65.0,5
324,735,City,33.0,Trip Completed,2016-11-07 15:27:00,2016-11-07 16:32:00,15:27:00,16:32:00,0,Monday,7,15,27,-65.0,15
325,918,Airport,33.0,Trip Completed,2016-11-07 18:22:00,2016-11-07 19:04:00,18:22:00,19:04:00,0,Monday,7,18,22,-42.0,18
326,1478,City,33.0,Trip Completed,2016-12-07 05:16:00,2016-12-07 06:13:00,05:16:00,06:13:00,2,Wednesday,7,5,16,-57.0,5
327,1957,City,33.0,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:55:00,11:45:00,12:55:00,2,Wednesday,7,11,45,-70.0,11
328,3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,08:15:34,09:12:57,2,Wednesday,13,8,15,-57.38333333333333,8
329,3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23:13:54,23:38:37,2,Wednesday,13,23,13,-24.716666666666665,23
330,4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,05:11:15,06:15:24,3,Thursday,14,5,11,-64.15,5
331,6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17:50:37,18:49:29,4,Friday,15,17,50,-58.86666666666667,17
332,738,City,34.0,Trip Completed,2016-11-07 15:30:00,2016-11-07 16:44:00,15:30:00,16:44:00,0,Monday,7,15,30,-74.0,15
333,2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,02:38:48,03:16:56,2,Wednesday,13,2,38,-38.13333333333333,2
334,2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,05:46:42,06:22:39,2,Wednesday,13,5,46,-35.95,5
335,3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17:50:59,18:17:24,2,Wednesday,13,17,50,-26.416666666666668,17
336,4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11:58:46,12:55:21,3,Thursday,14,11,58,-56.583333333333336,11
337,5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19:21:16,20:05:07,3,Thursday,14,19,21,-43.85,19
338,360,Airport,35.0,Trip Completed,2016-11-07 08:02:00,2016-11-07 09:05:00,08:02:00,09:05:00,0,Monday,7,8,2,-63.0,8
339,771,Airport,35.0,Trip Completed,2016-11-07 16:19:00,2016-11-07 17:34:00,16:19:00,17:34:00,0,Monday,7,16,19,-75.0,16
340,1274,City,35.0,Trip Completed,2016-11-07 22:01:00,2016-11-07 23:21:00,22:01:00,23:21:00,0,Monday,7,22,1,-80.0,22
341,1501,City,35.0,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:47:00,05:41:00,06:47:00,2,Wednesday,7,5,41,-66.0,5
342,1972,City,35.0,Trip Completed,2016-12-07 12:22:00,2016-12-07 12:43:00,12:22:00,12:43:00,2,Wednesday,7,12,22,-21.0,12
343,2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,05:53:33,07:00:33,2,Wednesday,13,5,53,-67.0,5
344,3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14:52:52,15:33:04,2,Wednesday,13,14,52,-40.2,14
345,3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18:25:52,19:31:28,2,Wednesday,13,18,25,-65.6,18
346,4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,04:28:35,05:26:48,3,Thursday,14,4,28,-58.21666666666667,4
347,4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14:52:43,15:37:25,3,Thursday,14,14,52,-44.7,14
348,6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21:09:57,21:38:06,4,Friday,15,21,9,-28.15,21
349,6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22:29:56,23:22:48,4,Friday,15,22,29,-52.86666666666667,22
350,1104,Airport,36.0,Trip Completed,2016-11-07 20:17:00,2016-11-07 21:20:00,20:17:00,21:20:00,0,Monday,7,20,17,-63.0,20
351,1596,Airport,36.0,Trip Completed,2016-12-07 06:39:00,2016-12-07 07:30:00,06:39:00,07:30:00,2,Wednesday,7,6,39,-51.0,6
